Program Level,Area of Study,Special Requirements,Course,Course URL,University,Duration,Open Semesters,Closed Semesters,Speciality,Rankings,Yearly Tuition Fee,Application Fee,State,College URL,College Logo,University Course URL,Campus,Entry Requirements,Remarks,Standardized Test Requirements,Application Deadline,Last Updated Date,TOEFL iBT Overall,IELTS Overall,IELTS no Band Less Than,PTE Overall,TOEFL iBT no Bands Less Than,DET Score,More Info
PG,Computer Science and Information Technology,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",M.Sc. in Applied Data Science and Artificial Intelligence (Hamburg Campus) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5MjE2&year=2026,SRH University – Hamburg Campus,24 Month(s),"Apr, Oct",,,,"EUR 11,900",No application fee,Germany,http://www.srh-university.de/en/our-campuses/hamburg/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--hamburg-campus-57a86a5c.png,https://www.srh-university.de/en/master/applied-data-science-and-analytics/i/,Hamburg,"Bachelor's degree with minimum 65% in Computer Science, Data Science, Information Technology, Artificial Intelligence, Data Analysis, Mathematics, Business Informatics.","IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. For all the Students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. A non-refundable €1,000 enrolment fee is to be paid once at the start of the program. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". This program consists of 1.5 years of academic studies + 6-month internship. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,"Apr : 14 Feb,  Oct : 31 Jul",Last Updated on: 18 Sep 2025,87,6.5,6,59,,,yes
PG,Computer Science and Information Technology,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",M.Sc. in Applied Data Science and Artificial Intelligence (Munich Campus) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5MjQ0&year=2026,SRH University – Munich Campus,24 Month(s),"Oct, Apr",,,,"EUR 11,900",No application fee,Germany,http://www.srh-university.de/en/our-campuses/munich/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--munich-campus-57a86a5c.png,https://www.srh-university.de/en/master/applied-data-science-and-artificial-intelligence/i/,Munich,"Bachelor's degree with minimum 65% in Computer Science, Data Science, Information Technology, Artificial Intelligence, Data Analysis, Mathematics, Business Informatics.","IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. For all the Students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. A non-refundable €1,000 enrolment fee is to be paid once at the start of the program. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". This program consists of 1.5 years of academic studies + 6-month internship. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,"Apr: 31 Dec, Oct: 31 Jul",Last Updated on: 29 Nov 2025,87,6.5,6,59,,,yes
PG,Computer Science and Information Technology,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",M.Sc. in Data Science & Artificial Intelligence (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA0OTE1&year=2026,Munich University of Digital Technology & Applied Sciences,18 Month(s),Oct,,"Affordable University, Major City",,"EUR 11,600",No application fee,Not found,http://uni-munich.de/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/munich-university-of-digital-technology--applied-sciences-6ca16811.png,https://uni-munich.de/programs/master-in-data-science-artificial-intelligence/,Munich,4 years bachelor's degree with minimum 60% in the related field from a recognised university. An online interview is mandatory.,"No Application fee. Important Note: The university might issue an unconditional offer based on PTE/DET, but this document is not accepted by the German high commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. The student is required to pay a one-time, non-refundable enrollment fee of € 600. The tuition fee mentioned for 1 year, the total tuition fee will be € 17,400. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,Oct: 15 Aug,Last Updated on: 23 Jul 2025,72,6,5.5,59,,100,yes
PG,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",M.Sc. Industrial Engineering (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTk3NzM5&year=2026,PFH – Private University of Applied Sciences,24 Month(s),Oct,,"Scholarship Available, Affordable University, Major City",,"EUR 10,800",No application fee,Not found,http://www.pfh.de/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/pfh--private-university-of-applied-sciences-1093c5f8.jpg,https://www.pfh.de/en/study-program-degree/master/industrial-engineering,Stade,"Bachelor's degree with minimum 65% in (industrial) engineering, a technical-scientific area or a closely related subject from a recognised university.","Important Note: The university might issue an unconditional offer based on PTE/DET/MOI, but these 3 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. Student needs to pay one-time admin & enrolment fee € 1,000. No application fee.",No Test Requirement,ASAP,Last Updated on: 07 Nov 2025,86,6.5,6,59,,120,yes
PG,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",M.Sc. Lightweight Engineering & Composites (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTk3NzM3&year=2026,PFH – Private University of Applied Sciences,18 Month(s),Oct,,"Scholarship Available, Affordable University, Major City",,"EUR 14,400",No application fee,Not found,http://www.pfh.de/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/pfh--private-university-of-applied-sciences-1093c5f8.jpg,https://www.pfh.de/en/study-program-degree/master/lightweight-engineering-composites,Stade,"Bachelor's degree with minimum 65% in engineering, mathematics or natural sciences from a recognised university + minimum 1 year of work experience is required.","Important Note: The university might issue an unconditional offer based on PTE/DET/MOI, but these 3 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. Student needs to pay one-time admin & enrolment fee € 1,000. No application fee.",No Test Requirement,ASAP,Last Updated on: 05 Nov 2025,86,6.5,6,59,,120,yes
PG,Engineering and Engineering Trades,"PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",M.Sc. New Mobility - Micromobility (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTk3NzM4&year=2026,PFH – Private University of Applied Sciences,24 Month(s),Oct,,"Scholarship Available, Affordable University, Major City",,"EUR 10,800",No application fee,Not found,http://www.pfh.de/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/pfh--private-university-of-applied-sciences-1093c5f8.jpg,https://www.pfh.de/en/study-program-degree/master/new-mobility-micromobility,Stade,"Bachelor's degree with minimum 60% in (industrial) engineering, a technical-scientific area or a closely related subject from a recognised university.","Important Note: The university might issue an unconditional offer based on PTE/DET/MOI, but these 3 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. Student needs to pay one-time admin & enrolment fee € 1,000. No application fee.",No Test Requirement,ASAP,Last Updated on: 07 Nov 2025,86,6.5,6,59,,120,yes
PG,"Arts, Commerce, Business and Administration","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",M.Sc. UX Management & Design (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTk3NzM0&year=2026,PFH – Private University of Applied Sciences,18 Month(s),"Apr, Oct",,"Scholarship Available, Affordable University, Major City",,"EUR 10,200",No application fee,Not found,http://www.pfh.de/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/pfh--private-university-of-applied-sciences-1093c5f8.jpg,https://www.pfh.de/en/study-program-degree/master/user-experience-management-design,Gottingen,"Bachelor's degree with minimum 60% in business administration, economics or commerce, psychology or business psychology, business informatics or relevant field from a recognised university.","Important Note: The university might issue an unconditional offer based on PTE/DET/MOI, but these 3 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. Student needs to pay one-time admin & enrolment fee € 1,000. No application fee.",No Test Requirement,ASAP,Last Updated on: 15 May 2025,86,6.5,6,59,,120,yes
PG,"Commerce, Business and Administration, Physical Sciences, Sciences","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT",M.Sc.Digital Transformation Management (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5MjEx&year=2026,SRH University – Hamburg Campus,24 Month(s),"Apr, Oct",,,,"EUR 11,500",No application fee,Germany,http://www.srh-university.de/en/our-campuses/hamburg/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--hamburg-campus-57a86a5c.png,https://www.srh-berlin.de/en/master/digital-transformation-management-hamburg/,Hamburg,"Bachelor's degree in Business/Management, Business Informatics, Informatics/Computer Science, Computer Engineering, or similar or a degree in another discipline + 6 months related working experience.","IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. For all the students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. An additional enrolment fee of € 1,000 is to be paid once at the start of the programme. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,"Apr : 14 Feb,  Oct : 31 Jul",Last Updated on: 18 Sep 2025,87,6.5,6,59,,,yes
PG,Architecture and Building,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",MA In Architecture,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5NzAx&year=2026,SRH University – Hamburg Campus,18 Month(s),Apr,,,,"EUR 11,000",No application fee,Germany,http://www.srh-university.de/en/our-campuses/hamburg/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--hamburg-campus-57a86a5c.png,https://www.srh-university.de/en/master/architecture-design-for-the-built-environment/a/#c180048,Hamburg,Bachelor's degree with minimum 60-65% from a recognised university in the related field of architecture. A relevant portfolio is required.,"A relevant portfolio is required. IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. For all the students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. A non-refundable €1,000 enrolment fee is to be paid once at the start of the program. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". DET with an overall score of 110 is accepted in SRH for Nepal students only. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,Apr: 15 Feb,Last Updated on: 24 Sep 2025,87,6.5,6,59,,,yes
PG,Architecture and Building,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",MA In Architecture,https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5NzAy&year=2026,SRH University – Heidelberg Campus,18 Month(s),Apr,,,,"EUR 11,000",No application fee,Germany,http://www.srh-university.de/en/our-campuses/heidelberg/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--heidelberg-campus-57a86a5c.png,https://www.srh-university.de/en/master/architecture-design-for-the-built-environment/a/#c180048,Heidelberg,Bachelor's degree with minimum 60-65% from a recognised university in the related field of architecture. A relevant portfolio is required.,"A relevant portfolio is required. IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. For all the students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. A non-refundable €1,000 enrolment fee is to be paid once at the start of the program. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". DET with an overall score of 110 is accepted in SRH for Nepal students only. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,Apr: 15 Feb,Last Updated on: 24 Sep 2025,87,6.5,6,59,,,yes
PG,Architecture and Building,"PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",MA in Architecture (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5MjE3&year=2026,SRH University – Hamburg Campus,18 Month(s),Oct,,,,"EUR 11,500",No application fee,Germany,http://www.srh-university.de/en/our-campuses/hamburg/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--hamburg-campus-57a86a5c.png,https://www.srh-university.de/en/master/architecture-design-for-the-built-environment/a/,Hamburg,3.5 years or 4 years bachelor's degree in architecture with minimum 65% from a recognised university + Architecture portfolio.,"IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. Tuition fee is mentioned for 1 year, the total tuition fee will be € 17,250. For all the students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. An additional enrolment fee of € 1,000 is to be paid once at the start of the programme. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". DET with an overall score of 95 is accepted in SRH for Nepal students only. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,Oct : 31 Jul,Last Updated on: 18 Sep 2025,87,6.5,6,59,,,yes
PG,"Arts, Health, Social and Behavioural Science","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",MA in Dance Movement Therapy (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5MjMw&year=2026,SRH University – Heidelberg Campus,24 Month(s),Oct,,,,"EUR 10,900",No application fee,Germany,http://www.srh-university.de/en/our-campuses/heidelberg/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--heidelberg-campus-57a86a5c.png,https://www.srh-university.de/en/master/dance-movement-therapy/t/,Heidelberg,"Bachelor's degree in one of the following disciplines: dance/artistic studies, psychology, social work, humanities, health sciences or related fields with minimum 60-65% from a recognised university.","IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. For all the students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. A non-refundable €1,000 enrolment fee is to be paid once at the start of the program. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". DET with an overall score of 95 is accepted in SRH for Nepal students only. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,Oct : 31 Jul,Last Updated on: 18 Sep 2025,80,6.5,6,59,,,yes
PG,Arts,"TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MA in Design (1.5 Year) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg2NzE5&year=2026,Media Design University of Applied Sciences,18 Month(s),"Apr, Oct",,"Scholarship Available, Affordable University, Major City",,"EUR 12,600",No application fee,Not found,http://www.mediadesign.de/en,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/media-design-university-of-applied-sciences-97339b9f.png,https://www.mediadesign.de/en/master/design-ma,Berlin,4 years Bachelor's degree with minimum 50% from a recognised university + Online Interview.,"No application fee. IELTS/TOEFL is a mandatory requirement. Important Note: The university might issue an unconditional offer based on PTE/DET, but these 2 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. Tuition fee is mentioned for 1 year, the total tuition fee will be € 18,900. An additional registration fee of € 490 is to be paid once at the start of the program. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 15 May 2025,46,5.5,5,,,,yes
PG,Arts,"TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MA in Design (2 Years) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg2NzIx&year=2026,Media Design University of Applied Sciences,24 Month(s),"Apr, Oct",,"Scholarship Available, Affordable University, Major City",,"EUR 12,600",No application fee,Not found,http://www.mediadesign.de/en,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/media-design-university-of-applied-sciences-97339b9f.png,https://www.mediadesign.de/en/master/design-ma,Berlin,3 years Bachelor's degree with minimum 50% in any field from a recognised university + Online Interview.,"No application fee. IELTS/TOEFL is a mandatory requirement. Important Note: The university might issue an unconditional offer based on PTE/DET, but these 2 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. An additional registration fee of € 490 is to be paid once at the start of the program. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 15 May 2025,46,5.5,5,,,,yes
PG,"Arts, Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MA in Design Management (1.5 Year) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg2NzI0&year=2026,Media Design University of Applied Sciences,18 Month(s),"Apr, Oct",,"Scholarship Available, Affordable University, Major City",,"EUR 12,600",No application fee,Not found,http://www.mediadesign.de/en,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/media-design-university-of-applied-sciences-97339b9f.png,https://www.mediadesign.de/en/master/design-management-ma,Berlin,4 years Bachelor's degree with minimum 50% from a recognised university + Online Interview.,"No application fee. IELTS/TOEFL is a mandatory requirement. Important Note: The university might issue an unconditional offer based on PTE/DET, but these 2 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. Tuition fee is mentioned for 1 year, the total tuition fee will be € 18,900. An additional registration fee of € 490 is to be paid once at the start of the program. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 15 May 2025,46,5.5,5,,,,yes
PG,"Arts, Commerce, Business and Administration","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MA in Design Management (2 Years) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg2NzI1&year=2026,Media Design University of Applied Sciences,24 Month(s),"Apr, Oct",,"Scholarship Available, Affordable University, Major City",,"EUR 12,600",No application fee,Not found,http://www.mediadesign.de/en,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/media-design-university-of-applied-sciences-97339b9f.png,https://www.mediadesign.de/en/master/design-management-ma,Berlin,3 years Bachelor's degree with minimum 50% in any field from a recognised university + Online Interview.,"No application fee. IELTS/TOEFL is a mandatory requirement. Important Note: The university might issue an unconditional offer based on PTE/DET, but these 2 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. An additional registration fee of € 490 is to be paid once at the start of the program. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 15 May 2025,46,5.5,5,,,,yes
PG,"Arts, Commerce, Business and Administration, Computer Science and Information Technology","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MA in Digital Leadership (1.5 Year) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg2NzI3&year=2026,Media Design University of Applied Sciences,18 Month(s),"Apr, Oct",,"Scholarship Available, Affordable University, Major City",,"EUR 12,600",No application fee,Not found,http://www.mediadesign.de/en,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/media-design-university-of-applied-sciences-97339b9f.png,https://www.mediadesign.de/en/master/digital-leadership-ma,Berlin,"4 years Bachelor's degree with minimum 50% in the areas of design, media, art, architecture, or similar creative fields, economics, or business fields from a recognised university + Online Interview.","No application fee. IELTS/TOEFL is a mandatory requirement. Important Note: The university might issue an unconditional offer based on PTE/DET, but these 2 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. Tuition fee is mentioned for 1 year, the total tuition fee will be € 18,900. An additional registration fee of € 490 is to be paid once at the start of the program. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 15 May 2025,46,5.5,5,,,,yes
PG,"Arts, Commerce, Business and Administration, Computer Science and Information Technology","TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MA in Digital Leadership (2 Years) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MTg2NzI5&year=2026,Media Design University of Applied Sciences,24 Month(s),"Apr, Oct",,"Scholarship Available, Affordable University, Major City",,"EUR 12,600",No application fee,Not found,http://www.mediadesign.de/en,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/media-design-university-of-applied-sciences-97339b9f.png,https://www.mediadesign.de/en/master/digital-leadership-ma,Berlin,"3 years Bachelor's degree with minimum 50% in the areas of design, media, art, architecture, or similar creative fields from a recognised university + Online Interview.","No application fee. IELTS/TOEFL is a mandatory requirement. Important Note: The university might issue an unconditional offer based on PTE/DET, but these 2 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. An additional registration fee of € 490 is to be paid once at the start of the program. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 15 May 2025,46,5.5,5,,,,yes
PG,"Commerce, Business and Administration, Engineering and Engineering Trades","PTE, TOEFL iBT, IELTS, DET, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%), Scholarship Available",MA in Global Business - Industry Management (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjE0ODEy&year=2026,Media Design University of Applied Sciences,24 Month(s),"Apr, Oct",,"Scholarship Available, Affordable University, Major City",,"EUR 12,600",No application fee,Not found,http://www.mediadesign.de/en,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/media-design-university-of-applied-sciences-97339b9f.png,https://www.mediadesign.de/en/master/global-business-industry-management,Berlin,3 years bachelor's degree with minimum 50% in relevant fields from a recognised university + Online Interview.,"No application fee. IELTS/TOEFL is a mandatory requirement. Important Note: The university might issue an unconditional offer based on PTE/DET, but these 2 documents are not accepted by the German high commission for student visa. For German student visa IELTS/TOEFL is a mandatory requirement. An additional registration fee of € 490 is to be paid once at the start of the program. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,ASAP,Last Updated on: 22 Nov 2025,60,6,,52,,105,yes
PG,"Commerce, Business and Administration, Education","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",MA in Global Business and Leadership (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5MjI5&year=2026,SRH University – Heidelberg Campus,24 Month(s),Oct,,,,"EUR 11,500",No application fee,Germany,http://www.srh-university.de/en/our-campuses/heidelberg/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--heidelberg-campus-57a86a5c.png,https://www.srh-hochschule-heidelberg.de/en/master/global-business-and-leadership/,Heidelberg,Bachelor's degree with minimum 60-65% from a recognised university.,"IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. For all the students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. A non-refundable €1,000 enrolment fee is to be paid once at the start of the program. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". DET with an overall score of 95 is accepted in SRH for Nepal students only. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,Oct: 31 Jul,Last Updated on: 14 Oct 2025,80,6.5,6,58,,,yes
PG,"Commerce, Business and Administration, Personal Services","PTE, TOEFL iBT, IELTS, Without GRE, Without GMAT, Without Maths, Application Fee Waiver (upto 100%)",MA in Hospitality Management and Leadership - 1.5 Years (Dresden Campus) (APS required),https://www.coursefinder.ai/SearchProgram/CourseDetail?uid=MjA5MjAx&year=2026,SRH University – Dresden Campus,18 Month(s),"Apr, Oct",,,,"EUR 11,500",No application fee,Germany,http://www.srh-university.de/en/our-campuses/dresden/,https://blr1.digitaloceanspaces.com/eecglobal/university-logos/srh-university--dresden-campus-57a86a5c.png,https://www.srh-berlin.de/en/master/hospitality-management-dresden/,Dresden,4 years bachelor's degree with minimum 60% in hotel/hospitality management or 4 years bachelor's degree in business + min. 6 months of relevant work experience in hotel/hospitality management or 4 years bachelor's degree in another area + min. 12 months of relevant work experience in hotel/hospitality management.,"IELTS/TOEFL/PTE is a mandatory requirement. Important Note: The University might issue an unconditional offer based on PTE, but this document is not accepted by the German High Commission for student visa. For German student visa, IELTS/TOEFL is a mandatory requirement. Tuition fee mentioned is for 1 year, the total tuition fee will be € 17,250. For all the students from Nepal and Bangladesh, 70-75% in their previous studies is a mandatory requirement to avoid visa rejection. An additional enrolment fee of € 1,000 is to be paid once at the start of the programme. All concerned applicants will be requested to pay the full first year of tuition fees in advance to receive their ""Letter of Admission"". DET with an overall score of 95 is accepted in SRH for Nepal students only. Before submitting the application to the institution, KC team will connect with the student for an initial discussion over a video call through WhatsApp/Google Meet/Teams Meeting.",No Test Requirement,"Apr : 14 Feb, Oct : 31 Jul",Last Updated on: 18 Sep 2025,87,6.5,6,59,,,yes
